"","runtime","isAuto","qty","totImps","maxInks","totInks","locs","gini","timePerPc","timePerImp","inksPerPc"
"691",1188,0,12,24,1,2,"2",0,99,49.5,0.166666666666667
"692",3354,0,30,120,1,2,"2",0,111.8,27.95,0.0666666666666667
"693",845,0,11,33,2,2,"1",0,76.8181818181818,25.6060606060606,0.181818181818182
"694",1579,0,16,64,1,2,"2",0,98.6875,24.671875,0.125
"695",1438,0,14,28,1,2,"2",0,102.714285714286,51.3571428571429,0.142857142857143
"696",1110,0,19,38,1,1,"1",0,58.4210526315789,29.2105263157895,0.0526315789473684
"697",416,0,8,16,1,1,"1",0,52,26,0.125
"698",1731,0,15,60,1,2,"2",0,115.4,28.85,0.133333333333333
"699",1225,0,25,50,1,2,"2",0,49,24.5,0.08
"700",1970,0,36,72,1,2,"2",0,54.7222222222222,27.3611111111111,0.0555555555555556
"701",1933,0,12,60,2,3,"2",0.17,161.083333333333,32.2166666666667,0.25
"702",3144,0,27,135,4,4,"1",0,116.444444444444,23.2888888888889,0.148148148148148
"703",151,0,3,3,1,1,"1",0,50.3333333333333,50.3333333333333,0.333333333333333
"704",771,0,15,15,1,1,"1",0,51.4,51.4,0.0666666666666667
"705",95,0,3,3,1,1,"1",0,31.6666666666667,31.6666666666667,0.333333333333333
"706",2618,0,24,96,1,2,"2",0,109.083333333333,27.2708333333333,0.0833333333333333
"707",4829,0,36,144,1,2,"2",0,134.138888888889,33.5347222222222,0.0555555555555556
"708",5454,0,32,128,1,2,"2",0,170.4375,42.609375,0.0625
"709",398,0,3,15,2,2,"1",0,132.666666666667,26.5333333333333,0.666666666666667
"710",1119,0,21,42,2,2,"1",0,53.2857142857143,26.6428571428571,0.0952380952380952
"711",2209,0,30,90,2,2,"1",0,73.6333333333333,24.5444444444444,0.0666666666666667
"712",427,0,10,10,1,1,"1",0,42.7,42.7,0.1
"713",913,0,19,38,2,2,"1",0,48.0526315789474,24.0263157894737,0.105263157894737
"714",430,0,3,9,1,1,"1",0,143.333333333333,47.7777777777778,0.333333333333333
"715",1907,0,12,48,1,2,"2",0,158.916666666667,39.7291666666667,0.166666666666667
"716",6200,0,35,280,4,5,"2",0.3,177.142857142857,22.1428571428571,0.142857142857143
"717",2772,0,17,51,2,3,"2",0.17,163.058823529412,54.3529411764706,0.176470588235294
"718",1054,0,9,36,1,2,"2",0,117.111111111111,29.2777777777778,0.222222222222222
"719",1429,0,8,32,1,2,"2",0,178.625,44.65625,0.25
"720",187,0,3,6,1,1,"1",0,62.3333333333333,31.1666666666667,0.333333333333333
"721",129,0,3,3,1,1,"1",0,43,43,0.333333333333333
"722",1459,0,11,33,2,2,"1",0,132.636363636364,44.2121212121212,0.181818181818182
"723",628,0,12,24,1,1,"1",0,52.3333333333333,26.1666666666667,0.0833333333333333
"724",3481,0,26,104,1,2,"2",0,133.884615384615,33.4711538461538,0.0769230769230769
"725",558,0,3,12,1,2,"2",0,186,46.5,0.666666666666667
"726",232,0,3,6,1,1,"1",0,77.3333333333333,38.6666666666667,0.333333333333333
"727",857,0,9,36,1,2,"2",0,95.2222222222222,23.8055555555556,0.222222222222222
"728",916,0,9,18,1,2,"2",0,101.777777777778,50.8888888888889,0.222222222222222
"729",4158,0,30,120,1,2,"2",0,138.6,34.65,0.0666666666666667
"730",1764,0,24,48,1,1,"1",0,73.5,36.75,0.0416666666666667
"731",1392,0,30,60,2,2,"1",0,46.4,23.2,0.0666666666666667
"732",883,0,16,32,1,1,"1",0,55.1875,27.59375,0.0625
"733",400,0,17,17,1,1,"1",0,23.5294117647059,23.5294117647059,0.0588235294117647
"734",905,0,17,34,1,1,"1",0,53.2352941176471,26.6176470588235,0.0588235294117647
"735",778,0,6,24,1,2,"2",0,129.666666666667,32.4166666666667,0.333333333333333
"736",2651,0,29,58,1,1,"1",0,91.4137931034483,45.7068965517241,0.0344827586206897
"737",670,0,12,24,1,1,"1",0,55.8333333333333,27.9166666666667,0.0833333333333333
"738",1133,0,40,40,1,1,"1",0,28.325,28.325,0.025
"739",2654,0,25,50,1,1,"1",0,106.16,53.08,0.04
"740",948,0,20,20,1,1,"1",0,47.4,47.4,0.05
"741",3603,0,45,90,1,2,"2",0,80.0666666666667,40.0333333333333,0.0444444444444444
"742",1985,0,60,60,1,1,"1",0,33.0833333333333,33.0833333333333,0.0166666666666667
"743",1875,0,20,80,1,2,"2",0,93.75,23.4375,0.1
"744",1271,0,25,25,1,1,"1",0,50.84,50.84,0.04
"745",1560,0,10,40,1,2,"2",0,156,39,0.2
"746",275,0,3,6,1,1,"1",0,91.6666666666667,45.8333333333333,0.333333333333333
"747",837,0,8,16,1,1,"1",0,104.625,52.3125,0.125
"748",5176,0,30,150,2,3,"2",0.17,172.533333333333,34.5066666666667,0.1
"749",2613,0,14,56,1,2,"2",0,186.642857142857,46.6607142857143,0.142857142857143
"750",3557,0,17,68,1,2,"2",0,209.235294117647,52.3088235294118,0.117647058823529
"751",1036,0,14,28,2,2,"1",0,74,37,0.142857142857143
"752",712,0,12,24,1,1,"1",0,59.3333333333333,29.6666666666667,0.0833333333333333
"753",2316,0,15,45,2,3,"2",0.17,154.4,51.4666666666667,0.2
"754",932,0,6,24,1,2,"2",0,155.333333333333,38.8333333333333,0.333333333333333
"755",575,0,11,22,2,2,"1",0,52.2727272727273,26.1363636363636,0.181818181818182
"756",2559,0,29,116,3,4,"2",0.25,88.2413793103448,22.0603448275862,0.137931034482759
"757",1066,0,11,44,1,2,"2",0,96.9090909090909,24.2272727272727,0.181818181818182
"758",468,0,9,9,1,1,"1",0,52,52,0.111111111111111
"759",944,0,10,40,2,2,"1",0,94.4,23.6,0.2
"760",214,0,9,9,1,1,"1",0,23.7777777777778,23.7777777777778,0.111111111111111
"761",1148,0,20,40,2,2,"1",0,57.4,28.7,0.1
"762",975,0,12,24,1,1,"1",0,81.25,40.625,0.0833333333333333
"763",1073,0,10,40,1,2,"2",0,107.3,26.825,0.2
"764",3497,0,24,96,2,2,"1",0,145.708333333333,36.4270833333333,0.0833333333333333
"765",1840,0,13,52,1,2,"2",0,141.538461538462,35.3846153846154,0.153846153846154
"766",5696,0,30,180,2,4,"3",0.17,189.866666666667,31.6444444444444,0.133333333333333
"767",874,0,8,16,1,1,"1",0,109.25,54.625,0.125
"768",4510,0,38,190,4,5,"2",0.3,118.684210526316,23.7368421052632,0.131578947368421
"769",3256,0,36,108,2,2,"1",0,90.4444444444444,30.1481481481481,0.0555555555555556
"770",2875,0,19,76,2,3,"2",0.17,151.315789473684,37.8289473684211,0.157894736842105
"771",1365,0,22,44,1,2,"2",0,62.0454545454545,31.0227272727273,0.0909090909090909
"772",152,0,3,3,1,1,"1",0,50.6666666666667,50.6666666666667,0.333333333333333
"773",581,0,6,24,2,2,"1",0,96.8333333333333,24.2083333333333,0.333333333333333
"774",1632,0,14,56,1,2,"2",0,116.571428571429,29.1428571428571,0.142857142857143
"775",1895,0,13,52,1,2,"2",0,145.769230769231,36.4423076923077,0.153846153846154
"776",2372,0,26,52,1,1,"1",0,91.2307692307692,45.6153846153846,0.0384615384615385
"777",1541,0,25,50,1,1,"1",0,61.64,30.82,0.04
"778",273,0,10,10,1,1,"1",0,27.3,27.3,0.1
"779",494,0,9,18,1,1,"1",0,54.8888888888889,27.4444444444444,0.111111111111111
"780",140,0,6,6,1,1,"1",0,23.3333333333333,23.3333333333333,0.166666666666667
"781",472,0,11,11,1,1,"1",0,42.9090909090909,42.9090909090909,0.0909090909090909
"782",794,0,6,24,1,2,"2",0,132.333333333333,33.0833333333333,0.333333333333333
"783",2693,0,19,114,2,3,"2",0.17,141.736842105263,23.6228070175439,0.157894736842105
"784",656,0,8,16,1,1,"1",0,82,41,0.125
"785",1537,0,13,52,1,2,"2",0,118.230769230769,29.5576923076923,0.153846153846154
"786",721,0,15,15,1,1,"1",0,48.0666666666667,48.0666666666667,0.0666666666666667
"787",137,0,4,4,1,1,"1",0,34.25,34.25,0.25
"788",1924,0,15,60,1,2,"2",0,128.266666666667,32.0666666666667,0.133333333333333
"789",1808,0,17,34,1,2,"2",0,106.352941176471,53.1764705882353,0.117647058823529
"790",323,0,5,10,1,1,"1",0,64.6,32.3,0.2
"791",588,0,6,12,1,1,"1",0,98,49,0.166666666666667
"792",724,0,15,30,1,1,"1",0,48.2666666666667,24.1333333333333,0.0666666666666667
"793",874,0,4,16,1,2,"2",0,218.5,54.625,0.5
"794",3835,0,29,145,2,3,"2",0.17,132.241379310345,26.448275862069,0.103448275862069
"795",1054,0,11,33,2,2,"1",0,95.8181818181818,31.9393939393939,0.181818181818182
"796",1668,0,25,50,1,2,"2",0,66.72,33.36,0.08
"797",83,0,3,3,1,1,"1",0,27.6666666666667,27.6666666666667,0.333333333333333
"798",3277,0,10,60,2,4,"2",0,327.7,54.6166666666667,0.4
"799",2042,0,20,80,1,2,"2",0,102.1,25.525,0.1
"800",2790,0,17,68,2,3,"2",0.17,164.117647058824,41.0294117647059,0.176470588235294
"801",2332,0,30,90,2,2,"1",0,77.7333333333333,25.9111111111111,0.0666666666666667
"802",2367,0,41,82,1,1,"1",0,57.7317073170732,28.8658536585366,0.024390243902439
"803",1143,0,9,36,1,2,"2",0,127,31.75,0.222222222222222
"804",551,0,3,12,6,6,"1",0,183.666666666667,45.9166666666667,2
"805",680,0,11,22,1,1,"1",0,61.8181818181818,30.9090909090909,0.0909090909090909
"806",653,0,3,12,1,2,"2",0,217.666666666667,54.4166666666667,0.666666666666667
"807",1675,0,26,52,1,2,"2",0,64.4230769230769,32.2115384615385,0.0769230769230769
"808",2474,0,21,84,1,2,"2",0,117.809523809524,29.452380952381,0.0952380952380952
"809",540,0,6,12,1,2,"2",0,90,45,0.333333333333333
"810",3592,0,20,120,2,4,"2",0,179.6,29.9333333333333,0.2
"811",1691,0,18,36,1,1,"1",0,93.9444444444444,46.9722222222222,0.0555555555555556
"812",2435,0,34,102,2,2,"1",0,71.6176470588235,23.8725490196078,0.0588235294117647
"813",1222,0,25,50,1,1,"1",0,48.88,24.44,0.04
"814",2462,0,19,76,1,2,"2",0,129.578947368421,32.3947368421053,0.105263157894737
"815",3021,0,25,100,1,2,"2",0,120.84,30.21,0.08
"816",1847,0,35,70,1,2,"2",0,52.7714285714286,26.3857142857143,0.0571428571428571
"817",520,0,6,18,2,2,"1",0,86.6666666666667,28.8888888888889,0.333333333333333
"818",1179,0,11,22,1,2,"2",0,107.181818181818,53.5909090909091,0.181818181818182
"819",1595,0,22,44,1,1,"1",0,72.5,36.25,0.0454545454545455
"820",977,0,14,28,1,1,"1",0,69.7857142857143,34.8928571428571,0.0714285714285714
"821",691,0,10,20,1,2,"2",0,69.1,34.55,0.2
"822",1211,0,8,48,2,4,"2",0,151.375,25.2291666666667,0.5
"823",336,0,3,12,2,2,"1",0,112,28,0.666666666666667
"824",3068,0,20,60,2,3,"2",0.17,153.4,51.1333333333333,0.15
"825",2790,0,26,52,1,2,"2",0,107.307692307692,53.6538461538462,0.0769230769230769
"826",463,0,15,15,1,1,"1",0,30.8666666666667,30.8666666666667,0.0666666666666667
"827",918,0,17,34,1,2,"2",0,54,27,0.117647058823529
"828",2048,0,10,40,1,2,"2",0,204.8,51.2,0.2
"829",1146,0,6,36,2,4,"2",0,191,31.8333333333333,0.666666666666667
"830",3437,0,30,120,1,2,"2",0,114.566666666667,28.6416666666667,0.0666666666666667
"831",661,0,25,25,1,1,"1",0,26.44,26.44,0.04
"832",1380,0,18,36,1,2,"2",0,76.6666666666667,38.3333333333333,0.111111111111111
"833",1354,0,13,26,1,1,"1",0,104.153846153846,52.0769230769231,0.0769230769230769
"834",3484,0,18,72,1,2,"2",0,193.555555555556,48.3888888888889,0.111111111111111
"835",1990,0,20,80,1,2,"2",0,99.5,24.875,0.1
"836",3353,0,16,96,2,4,"2",0,209.5625,34.9270833333333,0.25
"837",153,0,3,6,1,1,"1",0,51,25.5,0.333333333333333
"838",1434,0,15,60,2,3,"2",0.17,95.6,23.9,0.2
"839",1118,0,9,36,1,2,"2",0,124.222222222222,31.0555555555556,0.222222222222222
"840",1171,0,11,44,1,2,"2",0,106.454545454545,26.6136363636364,0.181818181818182
"841",330,0,13,13,1,1,"1",0,25.3846153846154,25.3846153846154,0.0769230769230769
"842",3750,0,26,78,2,2,"1",0,144.230769230769,48.0769230769231,0.0769230769230769
"843",1338,0,11,33,2,2,"1",0,121.636363636364,40.5454545454545,0.181818181818182
"844",4026,0,30,150,2,3,"2",0.17,134.2,26.84,0.1
"845",1485,0,20,40,1,2,"2",0,74.25,37.125,0.1
"846",3437,0,29,145,2,3,"2",0.17,118.51724137931,23.7034482758621,0.103448275862069
"847",1940,0,14,84,2,4,"2",0,138.571428571429,23.0952380952381,0.285714285714286
"848",1289,0,8,32,1,2,"2",0,161.125,40.28125,0.25
"849",1162,0,50,50,1,1,"1",0,23.24,23.24,0.02
"850",1038,0,8,32,2,2,"1",0,129.75,32.4375,0.25
"851",738,0,5,20,1,2,"2",0,147.6,36.9,0.4
"852",930,0,35,35,1,1,"1",0,26.5714285714286,26.5714285714286,0.0285714285714286
"853",2782,0,19,57,2,2,"1",0,146.421052631579,48.8070175438597,0.105263157894737
"854",639,0,6,24,3,3,"1",0,106.5,26.625,0.5
"855",6197,0,37,185,2,3,"2",0.17,167.486486486486,33.4972972972973,0.0810810810810811
"856",449,0,10,20,1,1,"1",0,44.9,22.45,0.1
"857",3282,0,45,90,2,2,"1",0,72.9333333333333,36.4666666666667,0.0444444444444444
"858",1935,0,50,50,1,1,"1",0,38.7,38.7,0.02
"859",1595,0,16,32,1,2,"2",0,99.6875,49.84375,0.125
"860",1810,0,27,81,2,3,"2",0.17,67.037037037037,22.3456790123457,0.111111111111111
"861",2422,0,24,48,1,2,"2",0,100.916666666667,50.4583333333333,0.0833333333333333
"862",2511,0,28,84,2,2,"1",0,89.6785714285714,29.8928571428571,0.0714285714285714
"863",1161,0,38,38,1,1,"1",0,30.5526315789474,30.5526315789474,0.0263157894736842
"864",2373,0,12,48,1,2,"2",0,197.75,49.4375,0.166666666666667
"865",1260,0,7,28,2,3,"2",0.17,180,45,0.428571428571429
"866",645,0,6,12,2,2,"1",0,107.5,53.75,0.333333333333333
"867",2176,0,14,56,2,2,"1",0,155.428571428571,38.8571428571429,0.142857142857143
"868",4219,0,35,140,2,4,"2",0,120.542857142857,30.1357142857143,0.114285714285714
"869",2872,0,30,60,1,2,"2",0,95.7333333333333,47.8666666666667,0.0666666666666667
"870",786,0,35,35,1,1,"1",0,22.4571428571429,22.4571428571429,0.0285714285714286
"871",626,0,24,24,1,1,"1",0,26.0833333333333,26.0833333333333,0.0416666666666667
"872",1698,0,25,50,1,1,"1",0,67.92,33.96,0.04
"873",1484,0,12,36,2,3,"2",0.17,123.666666666667,41.2222222222222,0.25
"874",335,0,10,10,1,1,"1",0,33.5,33.5,0.1
"875",491,0,11,22,2,2,"1",0,44.6363636363636,22.3181818181818,0.181818181818182
"876",1136,0,8,32,1,2,"2",0,142,35.5,0.25
"877",3386,0,25,100,1,2,"2",0,135.44,33.86,0.08
"878",3253,0,30,60,1,2,"2",0,108.433333333333,54.2166666666667,0.0666666666666667
"879",1520,0,20,40,1,2,"2",0,76,38,0.1
"880",978,0,20,40,2,2,"1",0,48.9,24.45,0.1
"881",3634,0,34,136,1,2,"2",0,106.882352941176,26.7205882352941,0.0588235294117647
"882",2997,0,30,120,3,3,"1",0,99.9,24.975,0.1
"883",709,0,5,30,1,2,"2",0,141.8,23.6333333333333,0.4
"884",6369,0,40,160,1,2,"2",0,159.225,39.80625,0.05
"885",1344,0,12,48,1,2,"2",0,112,28,0.166666666666667
"886",2475,0,26,104,1,2,"2",0,95.1923076923077,23.7980769230769,0.0769230769230769
"887",3943,0,20,100,2,3,"2",0.17,197.15,39.43,0.15
"888",477,0,9,18,1,1,"1",0,53,26.5,0.111111111111111
"889",302,0,4,8,1,1,"1",0,75.5,37.75,0.25
"890",1134,0,25,50,1,1,"1",0,45.36,22.68,0.04
"891",1210,0,12,48,1,2,"2",0,100.833333333333,25.2083333333333,0.166666666666667
"892",1037,0,20,40,1,1,"1",0,51.85,25.925,0.05
"893",3741,0,23,138,2,4,"2",0,162.652173913043,27.1086956521739,0.173913043478261
"894",701,0,25,25,1,1,"1",0,28.04,28.04,0.04
"895",1229,0,12,48,1,2,"2",0,102.416666666667,25.6041666666667,0.166666666666667
"896",6204,0,40,280,3,5,"2",0.1,155.1,22.1571428571429,0.125
"897",778,0,20,20,1,1,"1",0,38.9,38.9,0.05
"898",3752,0,22,110,2,3,"2",0.17,170.545454545455,34.1090909090909,0.136363636363636
"899",640,0,10,20,1,1,"1",0,64,32,0.1
"900",2916,0,20,80,1,2,"2",0,145.8,36.45,0.1
"901",265,0,3,6,1,1,"1",0,88.3333333333333,44.1666666666667,0.333333333333333
"902",312,0,7,14,1,1,"1",0,44.5714285714286,22.2857142857143,0.142857142857143
"903",1311,0,9,36,1,2,"2",0,145.666666666667,36.4166666666667,0.222222222222222
"904",1253,0,8,24,2,2,"1",0,156.625,52.2083333333333,0.25
"905",718,0,10,20,1,1,"1",0,71.8,35.9,0.1
"906",3246,0,44,88,1,1,"1",0,73.7727272727273,36.8863636363636,0.0227272727272727
"907",961,0,16,32,2,2,"1",0,60.0625,30.03125,0.125
"908",1924,0,20,40,2,2,"1",0,96.2,48.1,0.1
"909",4385,0,33,165,2,3,"2",0.17,132.878787878788,26.5757575757576,0.0909090909090909
"910",4867,0,31,124,2,3,"2",0.17,157,39.25,0.0967741935483871
"911",273,0,3,6,1,1,"1",0,91,45.5,0.333333333333333
"912",2972,0,30,60,1,2,"2",0,99.0666666666667,49.5333333333333,0.0666666666666667
"913",3206,0,30,120,1,2,"2",0,106.866666666667,26.7166666666667,0.0666666666666667
"914",3029,0,30,120,1,2,"2",0,100.966666666667,25.2416666666667,0.0666666666666667
"915",2877,0,17,68,1,2,"2",0,169.235294117647,42.3088235294118,0.117647058823529
"916",671,0,5,15,2,2,"1",0,134.2,44.7333333333333,0.4
"917",384,0,10,10,1,1,"1",0,38.4,38.4,0.1
"918",627,0,7,14,1,2,"2",0,89.5714285714286,44.7857142857143,0.285714285714286
"919",539,0,10,10,1,1,"1",0,53.9,53.9,0.1
"920",331,0,4,8,2,2,"1",0,82.75,41.375,0.5
"921",1913,0,30,60,1,1,"1",0,63.7666666666667,31.8833333333333,0.0333333333333333
"922",575,0,6,12,1,1,"1",0,95.8333333333333,47.9166666666667,0.166666666666667
"923",1370,0,14,42,2,2,"1",0,97.8571428571429,32.6190476190476,0.142857142857143
"924",438,0,19,19,1,1,"1",0,23.0526315789474,23.0526315789474,0.0526315789473684
"925",1307,0,6,24,1,2,"2",0,217.833333333333,54.4583333333333,0.333333333333333
"926",3305,0,44,88,1,2,"2",0,75.1136363636364,37.5568181818182,0.0454545454545455
"927",1192,0,30,30,1,1,"1",0,39.7333333333333,39.7333333333333,0.0333333333333333
"928",2590,0,28,56,1,1,"1",0,92.5,46.25,0.0357142857142857
"929",1525,0,21,42,2,2,"1",0,72.6190476190476,36.3095238095238,0.0952380952380952
"930",3331,0,12,72,4,6,"2",0.17,277.583333333333,46.2638888888889,0.5
"931",425,0,8,16,1,1,"1",0,53.125,26.5625,0.125
"932",3178,0,34,102,3,3,"1",0,93.4705882352941,31.156862745098,0.0882352941176471
"933",3442,0,32,64,1,2,"2",0,107.5625,53.78125,0.0625
"934",271,0,7,7,1,1,"1",0,38.7142857142857,38.7142857142857,0.142857142857143
"935",2032,0,21,42,1,1,"1",0,96.7619047619048,48.3809523809524,0.0476190476190476
"936",2177,0,24,96,2,4,"2",0,90.7083333333333,22.6770833333333,0.166666666666667
"937",413,0,9,18,1,1,"1",0,45.8888888888889,22.9444444444444,0.111111111111111
"938",1036,0,22,44,1,1,"1",0,47.0909090909091,23.5454545454545,0.0454545454545455
"939",3416,0,47,94,1,2,"2",0,72.6808510638298,36.3404255319149,0.0425531914893617
"940",544,0,6,12,1,1,"1",0,90.6666666666667,45.3333333333333,0.166666666666667
"941",389,0,3,9,2,2,"1",0,129.666666666667,43.2222222222222,0.666666666666667
"942",549,0,6,12,1,1,"1",0,91.5,45.75,0.166666666666667
"943",832,0,16,32,1,2,"2",0,52,26,0.125
"944",2212,0,25,75,3,3,"1",0,88.48,29.4933333333333,0.12
"945",4122,0,22,88,1,2,"2",0,187.363636363636,46.8409090909091,0.0909090909090909
"946",2494,0,13,52,1,2,"2",0,191.846153846154,47.9615384615385,0.153846153846154
"947",1598,0,20,60,2,2,"1",0,79.9,26.6333333333333,0.1
"948",4609,0,27,162,2,4,"2",0,170.703703703704,28.4506172839506,0.148148148148148
"949",783,0,20,20,1,1,"1",0,39.15,39.15,0.05
"950",4267,0,25,150,1,2,"2",0,170.68,28.4466666666667,0.08
"951",2845,0,34,68,1,2,"2",0,83.6764705882353,41.8382352941176,0.0588235294117647
"952",4695,0,25,100,1,2,"2",0,187.8,46.95,0.08
"953",1718,0,24,72,3,3,"1",0,71.5833333333333,23.8611111111111,0.125
"954",1678,0,15,45,2,2,"1",0,111.866666666667,37.2888888888889,0.133333333333333
"955",273,0,6,6,1,1,"1",0,45.5,45.5,0.166666666666667
"956",2163,0,20,80,1,2,"2",0,108.15,27.0375,0.1
"957",936,0,30,30,1,1,"1",0,31.2,31.2,0.0333333333333333
"958",231,0,5,10,1,1,"1",0,46.2,23.1,0.2
"959",3121,0,24,96,1,2,"2",0,130.041666666667,32.5104166666667,0.0833333333333333
"960",1143,0,15,30,1,2,"2",0,76.2,38.1,0.133333333333333
"961",2220,0,8,48,2,4,"2",0,277.5,46.25,0.5
"962",1627,0,15,30,1,1,"1",0,108.466666666667,54.2333333333333,0.0666666666666667
"963",1080,0,6,24,1,2,"2",0,180,45,0.333333333333333
"964",2815,0,32,64,1,2,"2",0,87.96875,43.984375,0.0625
"965",749,0,7,14,1,2,"2",0,107,53.5,0.285714285714286
"966",386,0,10,10,1,1,"1",0,38.6,38.6,0.1
"967",1577,0,11,44,3,4,"2",0.25,143.363636363636,35.8409090909091,0.363636363636364
"968",1427,0,23,46,1,1,"1",0,62.0434782608696,31.0217391304348,0.0434782608695652
"969",1228,0,10,40,1,2,"2",0,122.8,30.7,0.2
"970",644,0,14,28,1,1,"1",0,46,23,0.0714285714285714
"971",1786,0,18,72,1,2,"2",0,99.2222222222222,24.8055555555556,0.111111111111111
"972",219,0,3,6,1,1,"1",0,73,36.5,0.333333333333333
"973",160,0,3,6,1,1,"1",0,53.3333333333333,26.6666666666667,0.333333333333333
"974",1866,0,13,52,1,2,"2",0,143.538461538462,35.8846153846154,0.153846153846154
"975",1106,0,7,35,2,3,"2",0.17,158,31.6,0.428571428571429
"976",536,0,10,20,1,1,"1",0,53.6,26.8,0.1
"977",1286,0,12,24,1,1,"1",0,107.166666666667,53.5833333333333,0.0833333333333333
"978",537,0,8,16,1,1,"1",0,67.125,33.5625,0.125
"979",1037,0,21,42,2,2,"1",0,49.3809523809524,24.6904761904762,0.0952380952380952
"980",1807,0,12,36,2,2,"1",0,150.583333333333,50.1944444444444,0.166666666666667
"981",1161,0,8,32,1,2,"2",0,145.125,36.28125,0.25
"982",85,0,3,3,1,1,"1",0,28.3333333333333,28.3333333333333,0.333333333333333
"983",1150,0,20,40,2,2,"1",0,57.5,28.75,0.1
"984",1663,0,9,36,1,2,"2",0,184.777777777778,46.1944444444444,0.222222222222222
"985",315,0,3,12,1,2,"2",0,105,26.25,0.666666666666667
"986",1014,0,8,24,2,2,"1",0,126.75,42.25,0.25
"987",389,0,11,11,1,1,"1",0,35.3636363636364,35.3636363636364,0.0909090909090909
"988",2784,0,17,51,2,3,"2",0.17,163.764705882353,54.5882352941176,0.176470588235294
"989",3644,0,20,100,2,3,"2",0.17,182.2,36.44,0.15
"990",1615,0,22,44,1,1,"1",0,73.4090909090909,36.7045454545455,0.0454545454545455
"991",1329,0,13,39,2,3,"2",0.17,102.230769230769,34.0769230769231,0.230769230769231
"992",8150,0,20,160,3,6,"2",0,407.5,50.9375,0.3
"993",645,0,6,18,2,2,"1",0,107.5,35.8333333333333,0.333333333333333
"994",2911,0,15,105,1,4,"4",0,194.066666666667,27.7238095238095,0.266666666666667
"995",3018,0,21,84,1,2,"2",0,143.714285714286,35.9285714285714,0.0952380952380952
"996",669,0,5,20,1,2,"2",0,133.8,33.45,0.4
"997",717,0,12,24,1,1,"1",0,59.75,29.875,0.0833333333333333
"998",2340,0,13,52,1,2,"2",0,180,45,0.153846153846154
"999",425,0,6,12,1,1,"1",0,70.8333333333333,35.4166666666667,0.166666666666667
"1000",3817,0,29,116,1,2,"2",0,131.620689655172,32.9051724137931,0.0689655172413793
"1001",843,0,10,20,1,1,"1",0,84.3,42.15,0.1
"1002",199,0,4,4,1,1,"1",0,49.75,49.75,0.25
"1003",694,0,10,20,1,2,"2",0,69.4,34.7,0.2
"1004",1483,0,20,40,1,2,"2",0,74.15,37.075,0.1
"1005",4449,0,27,108,1,2,"2",0,164.777777777778,41.1944444444444,0.0740740740740741
"1006",4805,0,21,126,3,4,"2",0.25,228.809523809524,38.1349206349206,0.19047619047619
"1007",2353,0,14,56,2,2,"1",0,168.071428571429,42.0178571428571,0.142857142857143
"1008",1375,0,12,48,2,4,"2",0,114.583333333333,28.6458333333333,0.333333333333333
"1009",1837,0,14,56,1,2,"2",0,131.214285714286,32.8035714285714,0.142857142857143
"1010",6915,0,32,128,1,2,"2",0,216.09375,54.0234375,0.0625
"1011",4072,0,31,124,1,2,"2",0,131.354838709677,32.8387096774194,0.0645161290322581
"1012",950,0,20,40,1,1,"1",0,47.5,23.75,0.05
"1013",856,0,12,24,2,2,"1",0,71.3333333333333,35.6666666666667,0.166666666666667
"1014",410,0,3,12,2,2,"1",0,136.666666666667,34.1666666666667,0.666666666666667
"1015",4313,0,25,150,2,3,"2",0.17,172.52,28.7533333333333,0.12
"1016",2153,0,20,40,2,2,"1",0,107.65,53.825,0.1
"1017",2120,0,12,48,1,2,"2",0,176.666666666667,44.1666666666667,0.166666666666667
"1018",2339,0,20,80,1,2,"2",0,116.95,29.2375,0.1
"1019",338,0,3,12,2,2,"1",0,112.666666666667,28.1666666666667,0.666666666666667
"1020",882,0,19,38,1,1,"1",0,46.4210526315789,23.2105263157895,0.0526315789473684
"1021",4355,0,23,92,3,4,"2",0.25,189.347826086957,47.3369565217391,0.173913043478261
"1022",686,0,10,20,1,1,"1",0,68.6,34.3,0.1
"1023",197,0,5,5,1,1,"1",0,39.4,39.4,0.2
"1024",205,0,4,8,2,2,"1",0,51.25,25.625,0.5
"1025",1060,0,16,32,1,1,"1",0,66.25,33.125,0.0625
"1026",365,0,15,15,1,1,"1",0,24.3333333333333,24.3333333333333,0.0666666666666667
"1027",976,0,10,40,3,3,"1",0,97.6,24.4,0.3
"1028",2081,0,18,72,1,2,"2",0,115.611111111111,28.9027777777778,0.111111111111111
"1029",1227,0,10,30,1,2,"2",0,122.7,40.9,0.2
"1030",1569,0,18,36,1,2,"2",0,87.1666666666667,43.5833333333333,0.111111111111111
"1031",719,0,7,14,1,2,"2",0,102.714285714286,51.3571428571429,0.285714285714286
"1032",319,0,3,6,1,1,"1",0,106.333333333333,53.1666666666667,0.333333333333333
"1033",368,0,4,16,3,4,"2",0.25,92,23,1
"1034",1967,0,24,72,1,2,"2",0,81.9583333333333,27.3194444444444,0.0833333333333333
"1035",413,0,4,8,1,1,"1",0,103.25,51.625,0.25
"1036",1204,0,23,46,1,1,"1",0,52.3478260869565,26.1739130434783,0.0434782608695652
"1037",3609,0,39,156,1,2,"2",0,92.5384615384615,23.1346153846154,0.0512820512820513
"1038",785,0,30,30,1,1,"1",0,26.1666666666667,26.1666666666667,0.0333333333333333
